area_type,area_name,area_code,date,new_cases_by_publish_date,cum_cases_by_publish_date,cum_cases_by_publish_date_rate,new_cases_by_specimen_date,cum_cases_by_specimen_date,cum_cases_by_specimen_date_rate,male_cases,female_cases,new_pillar_one_tests_by_publish_date,cum_pillar_one_tests_by_publish_date,new_pillar_two_tests_by_publish_date,cum_pillar_two_tests_by_publish_date,new_pillar_three_tests_by_publish_date,cum_pillar_three_tests_by_publish_date,new_admissions,cum_admissions,cum_admissions_by_age,cum_tests_by_publish_date,new_tests_by_publish_date,covid_occupied_mv_beds,hospital_cases,new_deaths_28_days_by_publish_date,cum_deaths_28_days_by_publish_date,cum_deaths_28_days_by_publish_date_rate,new_deaths_28_days_by_death_date,cum_deaths_28_days_by_death_date,cum_deaths_28_days_by_death_date_rate,new_people_vaccinated_first_dose_by_publish_date,new_people_vaccinated_second_dose_by_publish_date,cum_people_vaccinated_first_dose_by_publish_date,cum_people_vaccinated_second_dose_by_publish_date,new_people_vaccinated_third_injection_by_publish_date,cum_people_vaccinated_third_injection_by_publish_date,daily_cases_change,daily_deaths_change,daily_vaccinations_change,month,week,day_of_week,year_partition,male_cases_0_to_4,female_cases_0_to_4,male_cases_5_to_9,female_cases_5_to_9,male_cases_10_to_14,female_cases_10_to_14,male_cases_15_to_19,female_cases_15_to_19,male_cases_20_to_24,female_cases_20_to_24,male_cases_25_to_29,female_cases_25_to_29,male_cases_30_to_34,female_cases_30_to_34,male_cases_35_to_39,female_cases_35_to_39,male_cases_40_to_44,female_cases_40_to_44,male_cases_45_to_49,female_cases_45_to_49,male_cases_50_to_54,female_cases_50_to_54,male_cases_55_to_59,female_cases_55_to_59,male_cases_60_to_64,female_cases_60_to_64,male_cases_65_to_69,female_cases_65_to_69,male_cases_70_to_74,female_cases_70_to_74,male_cases_75_to_79,female_cases_75_to_79,male_cases_80_to_84,female_cases_80_to_84,male_cases_85_to_89,female_cases_85_to_89,male_cases_90+,female_cases_90+
nation,Northern Ireland,N92000002,2021-09-30,1163.0,238300.0,12571.8,1023.0,234069.0,12348.6,[],[],2473.0,966071.0,17914.0,3377984.0,0.0,0.0,31.0,12780.0,[],4344055.0,20387.0,25.0,422.0,2.0,2556.0,134.8,5.0,2563.0,135.2,777.0,864.0,1313395.0,1208665.0,0.0,4742.0,1163.0,2.0,777.0,9,39,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-01,1039.0,239339.0,12626.6,916.0,234985.0,12396.9,[],[],2235.0,968306.0,15201.0,3393185.0,0.0,0.0,34.0,12814.0,[],4361491.0,17436.0,26.0,411.0,8.0,2564.0,135.3,2.0,2565.0,135.3,297.0,896.0,1313692.0,1209561.0,752.0,5494.0,1039.0,8.0,297.0,10,39,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-02,992.0,240331.0,12679.0,898.0,235883.0,12444.3,[],[],1724.0,970030.0,9077.0,3402262.0,0.0,0.0,25.0,12839.0,[],4372292.0,10801.0,25.0,414.0,1.0,2565.0,135.3,4.0,2569.0,135.5,117.0,897.0,1313809.0,1210458.0,702.0,6196.0,992.0,1.0,117.0,10,39,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-03,892.0,241223.0,12726.0,1044.0,236927.0,12499.4,[],[],1940.0,971970.0,13803.0,3416065.0,0.0,0.0,27.0,12866.0,[],4388035.0,15743.0,27.0,426.0,2.0,2567.0,135.4,1.0,2570.0,135.6,170.0,1228.0,1313979.0,1211686.0,1285.0,7481.0,892.0,2.0,170.0,10,39,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-04,1080.0,242303.0,12783.0,1328.0,238255.0,12569.4,[],[],2793.0,974763.0,15883.0,3431948.0,0.0,0.0,30.0,12896.0,[],4406711.0,18676.0,28.0,429.0,3.0,2570.0,135.6,3.0,2573.0,135.7,305.0,1438.0,1314284.0,1213124.0,1519.0,9000.0,1080.0,3.0,305.0,10,40,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-05,1209.0,243512.0,12846.8,1289.0,239544.0,12637.4,[],[],2668.0,977431.0,16829.0,3448777.0,0.0,0.0,35.0,12931.0,[],4426208.0,19497.0,27.0,432.0,3.0,2573.0,135.7,3.0,2576.0,135.9,207.0,1340.0,1314491.0,1214464.0,1957.0,10957.0,1209.0,3.0,207.0,10,40,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-06,1339.0,244851.0,12917.4,1277.0,240821.0,12704.8,[],[],2352.0,979783.0,20069.0,3468846.0,0.0,0.0,35.0,12966.0,[],4448629.0,22421.0,27.0,433.0,2.0,2575.0,135.8,2.0,2578.0,136.0,288.0,847.0,1314779.0,1215311.0,1710.0,12667.0,1339.0,2.0,288.0,10,40,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-07,1305.0,246156.0,12986.3,1275.0,242096.0,12772.1,[],[],2209.0,981992.0,18169.0,3487015.0,0.0,0.0,34.0,13000.0,[],4469007.0,20378.0,26.0,438.0,4.0,2579.0,136.1,3.0,2581.0,136.2,388.0,1253.0,1315167.0,1216564.0,1575.0,14242.0,1305.0,4.0,388.0,10,40,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-08,1276.0,247432.0,13053.6,1239.0,243335.0,12837.4,[],[],2263.0,984255.0,15104.0,3502119.0,0.0,0.0,24.0,13024.0,[],4486374.0,17367.0,28.0,427.0,2.0,2581.0,136.2,4.0,2585.0,136.4,291.0,1001.0,1315458.0,1217565.0,1283.0,15525.0,1276.0,2.0,291.0,10,40,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-09,1274.0,248706.0,13120.8,1007.0,244342.0,12890.6,[],[],2230.0,986485.0,10315.0,3512434.0,0.0,0.0,34.0,13058.0,[],4498919.0,12545.0,26.0,440.0,4.0,2585.0,136.4,5.0,2590.0,136.6,55.0,944.0,1315513.0,1218509.0,731.0,16256.0,1274.0,4.0,55.0,10,40,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-10,1115.0,249821.0,13179.6,1156.0,245498.0,12951.6,[],[],1850.0,988335.0,12748.0,3525182.0,0.0,0.0,20.0,13078.0,[],4513517.0,14598.0,26.0,447.0,3.0,2588.0,136.5,2.0,2592.0,136.7,80.0,589.0,1315593.0,1219098.0,1598.0,17854.0,1115.0,3.0,80.0,10,40,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-11,1109.0,250930.0,13238.1,1444.0,246942.0,13027.7,[],[],2462.0,990797.0,14266.0,3539448.0,0.0,0.0,37.0,13115.0,[],4530245.0,16728.0,25.0,455.0,5.0,2593.0,136.8,5.0,2597.0,137.0,232.0,862.0,1315825.0,1219960.0,2818.0,20672.0,1109.0,5.0,232.0,10,41,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-12,1278.0,252208.0,13305.5,1405.0,248347.0,13101.9,[],[],2949.0,993746.0,17077.0,3556525.0,0.0,0.0,45.0,13160.0,[],4550271.0,20026.0,21.0,456.0,6.0,2599.0,137.1,3.0,2600.0,137.2,400.0,1085.0,1316225.0,1221045.0,3308.0,23980.0,1278.0,6.0,400.0,10,41,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-13,1471.0,253679.0,13383.2,1296.0,249643.0,13170.2,[],[],2639.0,996385.0,18466.0,3574991.0,0.0,0.0,41.0,13201.0,[],4571376.0,21105.0,26.0,456.0,1.0,2600.0,137.2,5.0,2605.0,137.4,303.0,740.0,1316528.0,1221785.0,1799.0,25779.0,1471.0,1.0,303.0,10,41,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-14,1304.0,254983.0,13451.9,1252.0,250895.0,13236.3,[],[],2696.0,999081.0,20180.0,3595171.0,0.0,0.0,33.0,13234.0,[],4594252.0,22876.0,27.0,454.0,6.0,2606.0,137.5,5.0,2610.0,137.7,477.0,1312.0,1317005.0,1223097.0,3736.0,29515.0,1304.0,6.0,477.0,10,41,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-15,1349.0,256332.0,13523.1,1096.0,251991.0,13294.1,[],[],2739.0,1001820.0,13616.0,3608787.0,0.0,0.0,32.0,13266.0,[],4610607.0,16355.0,22.0,455.0,4.0,2610.0,137.7,4.0,2614.0,137.9,272.0,702.0,1317277.0,1223799.0,1342.0,30857.0,1349.0,4.0,272.0,10,41,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-16,1218.0,257550.0,13587.4,1002.0,252993.0,13347.0,[],[],1639.0,1003459.0,8723.0,3617510.0,0.0,0.0,22.0,13288.0,[],4620969.0,10362.0,24.0,454.0,4.0,2614.0,137.9,6.0,2620.0,138.2,59.0,660.0,1317336.0,1224459.0,720.0,31577.0,1218.0,4.0,59.0,10,41,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-17,966.0,258516.0,13638.3,1066.0,254059.0,13403.2,[],[],1904.0,1005363.0,12576.0,3630086.0,0.0,0.0,40.0,13328.0,[],4635449.0,14480.0,24.0,476.0,4.0,2618.0,138.1,2.0,2622.0,138.3,170.0,351.0,1317506.0,1224810.0,1232.0,32809.0,966.0,4.0,170.0,10,41,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-18,1091.0,259607.0,13695.9,1450.0,255509.0,13479.7,[],[],2697.0,1008060.0,16134.0,3646220.0,0.0,0.0,42.0,13370.0,[],4654280.0,18831.0,24.0,487.0,3.0,2621.0,138.3,9.0,2631.0,138.8,485.0,440.0,1317991.0,1225250.0,2625.0,35434.0,1091.0,3.0,485.0,10,42,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-19,1367.0,260974.0,13768.0,1462.0,256971.0,13556.8,[],[],2964.0,1011024.0,14240.0,3660460.0,0.0,0.0,46.0,13416.0,[],4671484.0,17204.0,20.0,485.0,8.0,2629.0,138.7,5.0,2636.0,139.1,742.0,8677.0,1318733.0,1233927.0,5582.0,41016.0,1367.0,8.0,742.0,10,42,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-20,1423.0,262397.0,13843.1,1396.0,258367.0,13630.5,[],[],2571.0,1013595.0,13709.0,3674169.0,0.0,0.0,42.0,13458.0,[],4687764.0,16280.0,22.0,492.0,6.0,2635.0,139.0,3.0,2639.0,139.2,365.0,1315.0,1319098.0,1235242.0,4014.0,45030.0,1423.0,6.0,365.0,10,42,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-21,1051.0,263448.0,13898.5,1138.0,259505.0,13690.5,[],[],2439.0,1016034.0,17580.0,3691749.0,0.0,0.0,39.0,13497.0,[],4707783.0,20019.0,25.0,492.0,4.0,2639.0,139.2,7.0,2646.0,139.6,411.0,1873.0,1319509.0,1237115.0,4407.0,49437.0,1051.0,4.0,411.0,10,42,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-22,1355.0,264803.0,13970.0,1052.0,260557.0,13746.0,[],[],2231.0,1018265.0,17191.0,3708940.0,0.0,0.0,26.0,13523.0,[],4727205.0,19422.0,24.0,473.0,7.0,2646.0,139.6,11.0,2657.0,140.2,547.0,961.0,1320056.0,1238076.0,3609.0,53046.0,1355.0,7.0,547.0,10,42,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-23,1323.0,266126.0,14039.8,1009.0,261566.0,13799.2,[],[],1795.0,1020060.0,11151.0,3720091.0,0.0,0.0,33.0,13556.0,[],4740151.0,12946.0,23.0,479.0,10.0,2656.0,140.1,6.0,2663.0,140.5,751.0,530.0,1320807.0,1238606.0,2301.0,55347.0,1323.0,10.0,751.0,10,42,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-24,1061.0,267187.0,14095.8,1052.0,262618.0,13854.7,[],[],2053.0,1022113.0,9608.0,3729699.0,0.0,0.0,32.0,13588.0,[],4751812.0,11661.0,22.0,500.0,5.0,2661.0,140.4,3.0,2666.0,140.6,520.0,607.0,1321327.0,1239213.0,2633.0,57980.0,1061.0,5.0,520.0,10,42,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-25,1019.0,268206.0,14149.5,1229.0,263847.0,13919.6,[],[],1282.0,1023395.0,11534.0,3741233.0,0.0,0.0,41.0,13629.0,[],4764628.0,12816.0,24.0,509.0,4.0,2665.0,140.6,5.0,2671.0,140.9,950.0,773.0,1322277.0,1239986.0,5572.0,63552.0,1019.0,4.0,950.0,10,43,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-26,1124.0,269330.0,14208.8,1265.0,265112.0,13986.3,[],[],2742.0,1026137.0,14102.0,3755335.0,0.0,0.0,41.0,13670.0,[],4781472.0,16844.0,26.0,505.0,4.0,2669.0,140.8,4.0,2675.0,141.1,1456.0,835.0,1323733.0,1240821.0,5915.0,69467.0,1124.0,4.0,1456.0,10,43,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-27,1291.0,270621.0,14276.9,1242.0,266354.0,14051.8,[],[],2494.0,1028631.0,15756.0,3771091.0,0.0,0.0,39.0,13709.0,[],4799722.0,18250.0,26.0,504.0,6.0,2675.0,141.1,7.0,2682.0,141.5,1554.0,863.0,1325287.0,1241684.0,6786.0,76253.0,1291.0,6.0,1554.0,10,43,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-28,1122.0,271743.0,14336.1,1174.0,267528.0,14113.8,[],[],3678.0,1032309.0,15731.0,3786822.0,0.0,0.0,44.0,13753.0,[],4819131.0,19409.0,24.0,510.0,9.0,2684.0,141.6,6.0,2688.0,141.8,1753.0,734.0,1327040.0,1242418.0,5058.0,81311.0,1122.0,9.0,1753.0,10,43,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-29,1321.0,273064.0,14405.8,1073.0,268601.0,14170.4,[],[],2441.0,1034750.0,14394.0,3801216.0,0.0,0.0,38.0,13791.0,[],4835966.0,16835.0,25.0,515.0,7.0,2691.0,142.0,10.0,2698.0,142.3,967.0,673.0,1328007.0,1243091.0,3767.0,85078.0,1321.0,7.0,967.0,10,43,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-30,1207.0,274271.0,14469.5,960.0,269561.0,14221.0,[],[],1824.0,1036574.0,10113.0,3811329.0,0.0,0.0,37.0,13828.0,[],4847903.0,11937.0,23.0,535.0,8.0,2699.0,142.4,8.0,2706.0,142.8,807.0,550.0,1328814.0,1243641.0,2076.0,87154.0,1207.0,8.0,807.0,10,43,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-10-31,1001.0,275272.0,14522.3,961.0,270522.0,14271.7,[],[],1884.0,1038458.0,10634.0,3821963.0,0.0,0.0,25.0,13853.0,[],4860421.0,12518.0,28.0,543.0,6.0,2705.0,142.7,6.0,2712.0,143.1,605.0,435.0,1329419.0,1244076.0,2824.0,89978.0,1001.0,6.0,605.0,10,43,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-01,948.0,276220.0,14572.3,1250.0,271772.0,14337.7,[],[],2830.0,1041288.0,13038.0,3835001.0,0.0,0.0,35.0,13888.0,[],4876289.0,15868.0,28.0,538.0,10.0,2715.0,143.2,4.0,2716.0,143.3,474.0,844.0,1329893.0,1244920.0,7656.0,97634.0,948.0,10.0,474.0,11,44,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-02,1114.0,277334.0,14631.1,1161.0,272933.0,14398.9,[],[],2862.0,1044150.0,12755.0,3847756.0,0.0,0.0,41.0,13929.0,[],4891906.0,15617.0,29.0,532.0,2.0,2716.0,143.3,8.0,2724.0,143.7,701.0,852.0,1330594.0,1245772.0,8730.0,106364.0,1114.0,1.0,701.0,11,44,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-03,995.0,278329.0,14683.6,1182.0,274115.0,14461.3,[],[],2621.0,1046771.0,21005.0,3868761.0,0.0,0.0,37.0,13966.0,[],4915532.0,23626.0,30.0,522.0,9.0,2725.0,143.8,12.0,2736.0,144.3,1089.0,547.0,1331683.0,1246319.0,10433.0,116797.0,995.0,9.0,1089.0,11,44,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-04,1481.0,279810.0,14761.7,1187.0,275302.0,14523.9,[],[],2560.0,1049331.0,15097.0,3883858.0,0.0,0.0,36.0,14002.0,[],4933189.0,17657.0,31.0,528.0,12.0,2737.0,144.4,6.0,2742.0,144.7,1894.0,1247.0,1333577.0,1247566.0,9879.0,126676.0,1481.0,12.0,1894.0,11,44,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-05,1164.0,280974.0,14823.1,1092.0,276394.0,14581.5,[],[],2444.0,1051775.0,12598.0,3896456.0,0.0,0.0,41.0,14043.0,[],4948231.0,15042.0,32.0,530.0,4.0,2741.0,144.6,4.0,2746.0,144.9,669.0,989.0,1334246.0,1248555.0,6254.0,132930.0,1164.0,4.0,669.0,11,44,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-06,1194.0,282168.0,14886.1,998.0,277392.0,14634.2,[],[],1961.0,1053736.0,8664.0,3905120.0,0.0,0.0,29.0,14072.0,[],4958856.0,10625.0,34.0,528.0,6.0,2747.0,144.9,6.0,2752.0,145.2,517.0,364.0,1334763.0,1248919.0,5840.0,138770.0,1194.0,6.0,517.0,11,44,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-07,1035.0,283203.0,14940.7,1029.0,278421.0,14688.4,[],[],1591.0,1055327.0,11423.0,3916543.0,0.0,0.0,21.0,14093.0,[],4971870.0,13014.0,34.0,535.0,4.0,2751.0,145.1,7.0,2759.0,145.6,891.0,800.0,1335654.0,1249719.0,4200.0,142970.0,1035.0,4.0,891.0,11,44,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-08,1028.0,284231.0,14995.0,1511.0,279932.0,14768.2,[],[],3184.0,1058511.0,13717.0,3930260.0,0.0,0.0,35.0,14128.0,[],4988771.0,16901.0,31.0,528.0,11.0,2762.0,145.7,7.0,2766.0,145.9,1364.0,1131.0,1337018.0,1250850.0,10253.0,153223.0,1028.0,11.0,1364.0,11,45,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-09,1228.0,285459.0,15059.7,1593.0,281525.0,14852.2,[],[],2805.0,1061316.0,18905.0,3949165.0,0.0,0.0,47.0,14175.0,[],5010481.0,21710.0,28.0,531.0,7.0,2769.0,146.1,8.0,2774.0,146.3,1790.0,879.0,1338808.0,1251729.0,12269.0,165492.0,1228.0,7.0,1790.0,11,45,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-10,1765.0,287224.0,15152.9,1470.0,282995.0,14929.8,[],[],2684.0,1064000.0,16896.0,3966061.0,0.0,0.0,37.0,14212.0,[],5030061.0,19580.0,28.0,534.0,7.0,2776.0,146.5,6.0,2780.0,146.7,1810.0,1084.0,1340618.0,1252813.0,14947.0,180439.0,1765.0,7.0,1810.0,11,45,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-11,1462.0,288686.0,15230.0,1483.0,284478.0,15008.0,[],[],2460.0,1066460.0,16127.0,3982188.0,0.0,0.0,27.0,14239.0,[],5048648.0,18587.0,30.0,518.0,6.0,2782.0,146.8,5.0,2785.0,146.9,2058.0,1332.0,1342676.0,1254145.0,13526.0,193965.0,1462.0,6.0,2058.0,11,45,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-12,1087.0,289773.0,15287.3,1303.0,285781.0,15076.7,[],[],2357.0,1068817.0,16770.0,3998958.0,0.0,0.0,34.0,14273.0,[],5067775.0,19127.0,27.0,522.0,2.0,2784.0,146.9,4.0,2789.0,147.1,795.0,666.0,1343471.0,1254811.0,9728.0,203693.0,1087.0,2.0,795.0,11,45,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-13,1806.0,291579.0,15382.6,1345.0,287126.0,15147.7,[],[],1931.0,1070748.0,10670.0,4009628.0,0.0,0.0,34.0,14307.0,[],5080376.0,12601.0,27.0,538.0,3.0,2787.0,147.0,4.0,2793.0,147.3,485.0,297.0,1343956.0,1255108.0,5354.0,209047.0,1806.0,3.0,485.0,11,45,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-14,1377.0,292956.0,15455.3,1472.0,288598.0,15225.3,[],[],1858.0,1072606.0,14572.0,4024200.0,0.0,0.0,23.0,14330.0,[],5096806.0,16430.0,25.0,549.0,5.0,2792.0,147.3,3.0,2796.0,147.5,1024.0,537.0,1344980.0,1255645.0,5190.0,214237.0,1377.0,5.0,1024.0,11,45,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-15,1457.0,294413.0,15532.1,1877.0,290475.0,15324.4,[],[],2855.0,1075461.0,16994.0,4041194.0,0.0,0.0,26.0,14356.0,[],5116655.0,19849.0,28.0,529.0,5.0,2797.0,147.6,6.0,2802.0,147.8,2233.0,864.0,1347213.0,1256509.0,13566.0,227803.0,1457.0,5.0,2233.0,11,46,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-16,1698.0,296111.0,15621.7,1756.0,292231.0,15417.0,[],[],2798.0,1078259.0,19448.0,4060642.0,0.0,0.0,32.0,14388.0,[],5138901.0,22246.0,26.0,515.0,5.0,2802.0,147.8,12.0,2814.0,148.5,1946.0,896.0,1349159.0,1257405.0,15225.0,243028.0,1698.0,5.0,1946.0,11,46,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-17,1848.0,297959.0,15719.2,1748.0,293979.0,15509.2,[],[],3096.0,1081355.0,19461.0,4080103.0,0.0,0.0,37.0,14425.0,[],5161458.0,22557.0,26.0,507.0,12.0,2814.0,148.5,5.0,2819.0,148.7,2760.0,1227.0,1351919.0,1258632.0,18090.0,261118.0,1848.0,12.0,2760.0,11,46,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-18,1681.0,299640.0,15807.9,1685.0,295664.0,15598.1,[],[],2278.0,1083633.0,21522.0,4101625.0,0.0,0.0,29.0,14454.0,[],5185258.0,23800.0,22.0,494.0,6.0,2820.0,148.8,9.0,2828.0,149.2,2473.0,940.0,1354392.0,1259572.0,15791.0,276909.0,1681.0,6.0,2473.0,11,46,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-19,1690.0,301330.0,15897.0,1644.0,297308.0,15684.9,[],[],2500.0,1086133.0,17489.0,4119114.0,0.0,0.0,28.0,14482.0,[],5205247.0,19989.0,21.0,480.0,7.0,2827.0,149.1,2.0,2830.0,149.3,982.0,702.0,1355374.0,1260274.0,9837.0,286746.0,1690.0,7.0,982.0,11,46,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-20,1846.0,303176.0,15994.4,1415.0,298723.0,15759.5,[],[],1825.0,1087958.0,13143.0,4132257.0,0.0,0.0,33.0,14515.0,[],5220215.0,14968.0,22.0,482.0,6.0,2833.0,149.5,9.0,2839.0,149.8,411.0,434.0,1355785.0,1260708.0,4609.0,291355.0,1846.0,6.0,411.0,11,46,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-21,1406.0,304582.0,16068.6,1470.0,300193.0,15837.1,[],[],1905.0,1089863.0,14790.0,4147047.0,0.0,0.0,19.0,14534.0,[],5236910.0,16695.0,25.0,492.0,7.0,2840.0,149.8,3.0,2842.0,149.9,558.0,740.0,1356343.0,1261448.0,6902.0,298257.0,1406.0,7.0,558.0,11,46,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-22,1469.0,306051.0,16146.1,1866.0,302059.0,15935.5,[],[],3007.0,1092870.0,15177.0,4162224.0,0.0,0.0,31.0,14565.0,[],5255094.0,18184.0,26.0,484.0,3.0,2843.0,150.0,4.0,2846.0,150.1,1350.0,1144.0,1357693.0,1262592.0,14512.0,312769.0,1469.0,3.0,1350.0,11,47,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-23,1476.0,307527.0,16224.0,1774.0,303833.0,16029.1,[],[],2950.0,1095820.0,20960.0,4183184.0,0.0,0.0,31.0,14596.0,[],5279004.0,23910.0,25.0,480.0,4.0,2847.0,150.2,7.0,2853.0,150.5,1711.0,1173.0,1359404.0,1263765.0,16359.0,329128.0,1476.0,4.0,1711.0,11,47,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation,Northern Ireland,N92000002,2021-11-24,1931.0,309458.0,16325.8,1644.0,305477.0,16115.8,[],[],2653.0,1098473.0,21516.0,4204700.0,0.0,0.0,29.0,14625.0,[],5303173.0,24169.0,25.0,475.0,4.0,2851.0,150.4,4.0,2857.0,150.7,1542.0,1316.0,1360946.0,1265081.0,15323.0,344451.0,1931.0,4.0,1542.0,11,47,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
